,composite_chain_id,coref_chain,dataset,subtopic,language,mentions,phrasing_diversity,unique_lemmas
10948,GRAYSK4FzjKAkTtSABbj/MEANTIME//spanish,GRAYSK4FzjKAkTtSABbj,MEANTIME,,spanish,1,1.0,1
10949,GRAYSsTg6sgx2FfpFin7/MEANTIME//dutch,GRAYSsTg6sgx2FfpFin7,MEANTIME,,dutch,1,1.0,1
10950,GRAYWRnHFYPYeHd5LwTv/MEANTIME//spanish,GRAYWRnHFYPYeHd5LwTv,MEANTIME,,spanish,1,1.0,1
10951,GRAYYcyyNPn9LN6D5wXZ/MEANTIME//italian,GRAYYcyyNPn9LN6D5wXZ,MEANTIME,,italian,1,1.0,1
10952,GRAYcTjceZ5U9SFW8SA7/MEANTIME//dutch,GRAYcTjceZ5U9SFW8SA7,MEANTIME,,dutch,1,1.0,1
10953,GRAYgwDyhR42jiZbv3xF/MEANTIME//english,GRAYgwDyhR42jiZbv3xF,MEANTIME,,english,2,0.0,1
10954,GRAYgwDyhR42jiZbv3xF/MEANTIME//italian,GRAYgwDyhR42jiZbv3xF,MEANTIME,,italian,2,2.0,2
10955,GRAYgwDyhR42jiZbv3xF/MEANTIME//spanish,GRAYgwDyhR42jiZbv3xF,MEANTIME,,spanish,2,2.0,2
10956,GRAYoJp5KYsykXXU7c7c/MEANTIME//spanish,GRAYoJp5KYsykXXU7c7c,MEANTIME,,spanish,2,0.25,1
10957,GRAYvB8BRvreaHshq4tq/MEANTIME//english,GRAYvB8BRvreaHshq4tq,MEANTIME,,english,1,1.0,1
10958,GRAYvB8BRvreaHshq4tq/MEANTIME//italian,GRAYvB8BRvreaHshq4tq,MEANTIME,,italian,1,1.0,1
10959,GRAYvB8BRvreaHshq4tq/MEANTIME//spanish,GRAYvB8BRvreaHshq4tq,MEANTIME,,spanish,1,1.0,1
10960,GRAYykAfGJoqAYehJfpM/MEANTIME//english,GRAYykAfGJoqAYehJfpM,MEANTIME,,english,1,1.0,1
10961,GRAYykAfGJoqAYehJfpM/MEANTIME//italian,GRAYykAfGJoqAYehJfpM,MEANTIME,,italian,1,1.0,1
10962,GRAYykAfGJoqAYehJfpM/MEANTIME//spanish,GRAYykAfGJoqAYehJfpM,MEANTIME,,spanish,1,1.0,1
10963,GRAZ6icjukgwvsNjyaiN/MEANTIME//english,GRAZ6icjukgwvsNjyaiN,MEANTIME,,english,1,1.0,1
10964,GRAZ6icjukgwvsNjyaiN/MEANTIME//italian,GRAZ6icjukgwvsNjyaiN,MEANTIME,,italian,1,1.0,1
10965,GRAZFncewq4UsD84rLVL/MEANTIME//spanish,GRAZFncewq4UsD84rLVL,MEANTIME,,spanish,1,1.0,1
10966,GRAZGrQTWefVzCYmmNeq/MEANTIME//italian,GRAZGrQTWefVzCYmmNeq,MEANTIME,,italian,1,1.0,1
10967,GRAZHwWJNg9o8hGPfyA3/MEANTIME//spanish,GRAZHwWJNg9o8hGPfyA3,MEANTIME,,spanish,1,1.0,1
10968,GRAZLwEGFa5jKiwbyhAQ/MEANTIME//english,GRAZLwEGFa5jKiwbyhAQ,MEANTIME,,english,1,1.0,1
10969,GRAZLwEGFa5jKiwbyhAQ/MEANTIME//spanish,GRAZLwEGFa5jKiwbyhAQ,MEANTIME,,spanish,1,1.0,1
10970,GRAZMSwAik7u7iUacR8a/MEANTIME//english,GRAZMSwAik7u7iUacR8a,MEANTIME,,english,1,1.0,1
10971,GRAZMSwAik7u7iUacR8a/MEANTIME//italian,GRAZMSwAik7u7iUacR8a,MEANTIME,,italian,1,1.0,1
10972,GRAZMSwAik7u7iUacR8a/MEANTIME//spanish,GRAZMSwAik7u7iUacR8a,MEANTIME,,spanish,1,1.0,1
10973,GRAZMkS6a99QqtrzZLTc/MEANTIME//spanish,GRAZMkS6a99QqtrzZLTc,MEANTIME,,spanish,1,1.0,1
10974,GRAZPonU3pYcetugb7KR/MEANTIME//spanish,GRAZPonU3pYcetugb7KR,MEANTIME,,spanish,2,2.0,2
10975,GRAZTgxvgbrigcoc6oUD/MEANTIME//dutch,GRAZTgxvgbrigcoc6oUD,MEANTIME,,dutch,1,1.0,1
10976,GRAZYv6HfdhA8xWWn9ui/MEANTIME//english,GRAZYv6HfdhA8xWWn9ui,MEANTIME,,english,1,1.0,1
10977,GRAZYv6HfdhA8xWWn9ui/MEANTIME//italian,GRAZYv6HfdhA8xWWn9ui,MEANTIME,,italian,1,1.0,1
10978,GRAZYv6HfdhA8xWWn9ui/MEANTIME//spanish,GRAZYv6HfdhA8xWWn9ui,MEANTIME,,spanish,1,1.0,1
10979,GRAZZw9pYzd3dqDK9PSq/MEANTIME//english,GRAZZw9pYzd3dqDK9PSq,MEANTIME,,english,1,1.0,1
10980,GRAZZw9pYzd3dqDK9PSq/MEANTIME//italian,GRAZZw9pYzd3dqDK9PSq,MEANTIME,,italian,1,1.0,1
10981,GRAZZw9pYzd3dqDK9PSq/MEANTIME//spanish,GRAZZw9pYzd3dqDK9PSq,MEANTIME,,spanish,1,1.0,1
10982,GRAZiWiqvzqc9cpwbrwF/MEANTIME//english,GRAZiWiqvzqc9cpwbrwF,MEANTIME,,english,1,1.0,1
10983,GRAZiWiqvzqc9cpwbrwF/MEANTIME//italian,GRAZiWiqvzqc9cpwbrwF,MEANTIME,,italian,1,1.0,1
10984,GRAZiWiqvzqc9cpwbrwF/MEANTIME//spanish,GRAZiWiqvzqc9cpwbrwF,MEANTIME,,spanish,1,1.0,1
10985,GRAZkcYK25kxnDXKty29/MEANTIME//english,GRAZkcYK25kxnDXKty29,MEANTIME,,english,3,3.0,2
10986,GRAZkcYK25kxnDXKty29/MEANTIME//italian,GRAZkcYK25kxnDXKty29,MEANTIME,,italian,4,4.0,4
10987,GRAZkcYK25kxnDXKty29/MEANTIME//spanish,GRAZkcYK25kxnDXKty29,MEANTIME,,spanish,2,2.0,2
10988,GRAZsBvP2Sgec65cJadh/MEANTIME//italian,GRAZsBvP2Sgec65cJadh,MEANTIME,,italian,1,1.0,1
10989,GRAZwLWyUoH7dmmFE3ct/MEANTIME//english,GRAZwLWyUoH7dmmFE3ct,MEANTIME,,english,1,1.0,1
10990,GRAZwLWyUoH7dmmFE3ct/MEANTIME//italian,GRAZwLWyUoH7dmmFE3ct,MEANTIME,,italian,1,1.0,1
10991,GRAZwLWyUoH7dmmFE3ct/MEANTIME//spanish,GRAZwLWyUoH7dmmFE3ct,MEANTIME,,spanish,1,1.0,1
10992,GRAa8EpkrXjrAmMEdHe3/MEANTIME//italian,GRAa8EpkrXjrAmMEdHe3,MEANTIME,,italian,1,1.0,1
10993,GRAa8U6UFDCALMZKce39/MEANTIME//dutch,GRAa8U6UFDCALMZKce39,MEANTIME,,dutch,1,1.0,1
10994,GRAaaMgJvnt8KAcnGN5t/MEANTIME//dutch,GRAaaMgJvnt8KAcnGN5t,MEANTIME,,dutch,1,1.0,1
10995,GRAaaw5GBhCopRXviQdN/MEANTIME//italian,GRAaaw5GBhCopRXviQdN,MEANTIME,,italian,1,1.0,1
10996,GRAabzLuHyXaaubX52c3/MEANTIME//english,GRAabzLuHyXaaubX52c3,MEANTIME,,english,1,1.0,1
10997,GRAabzLuHyXaaubX52c3/MEANTIME//spanish,GRAabzLuHyXaaubX52c3,MEANTIME,,spanish,1,1.0,1
10998,GRAadcQpZwTKyMbimcbH/MEANTIME//spanish,GRAadcQpZwTKyMbimcbH,MEANTIME,,spanish,1,1.0,1
10999,GRAahfMgCYN694jCpirg/MEANTIME//spanish,GRAahfMgCYN694jCpirg,MEANTIME,,spanish,1,1.0,1
11000,GRAahzuDKLGBTaAjLcoj/MEANTIME//dutch,GRAahzuDKLGBTaAjLcoj,MEANTIME,,dutch,1,1.0,1
11001,GRAanzbZchx8Q7hpvEBn/MEANTIME//english,GRAanzbZchx8Q7hpvEBn,MEANTIME,,english,1,1.0,1
11002,GRAb3MyQ2ahH8JU8Txyo/MEANTIME//english,GRAb3MyQ2ahH8JU8Txyo,MEANTIME,,english,1,1.0,1
11003,GRAb3MyQ2ahH8JU8Txyo/MEANTIME//spanish,GRAb3MyQ2ahH8JU8Txyo,MEANTIME,,spanish,1,1.0,1
11004,GRAb4dUPs33RmtEezp8s/MEANTIME//english,GRAb4dUPs33RmtEezp8s,MEANTIME,,english,1,1.0,1
11005,GRAb4dUPs33RmtEezp8s/MEANTIME//spanish,GRAb4dUPs33RmtEezp8s,MEANTIME,,spanish,1,1.0,1
11006,GRAbF97x8dEdgWprGCn9/MEANTIME//italian,GRAbF97x8dEdgWprGCn9,MEANTIME,,italian,1,1.0,1
11007,GRAbJobk4L2GHcVxwwq4/MEANTIME//italian,GRAbJobk4L2GHcVxwwq4,MEANTIME,,italian,1,1.0,1
11008,GRAbK56YVFAKn722KZu2/MEANTIME//english,GRAbK56YVFAKn722KZu2,MEANTIME,,english,1,1.0,1
11009,GRAbK56YVFAKn722KZu2/MEANTIME//italian,GRAbK56YVFAKn722KZu2,MEANTIME,,italian,1,1.0,1
11010,GRAbLU7GMNTqTYyzKhpz/MEANTIME//spanish,GRAbLU7GMNTqTYyzKhpz,MEANTIME,,spanish,1,1.0,1
11011,GRAbLhfNjGvc9WP87FQd/MEANTIME//english,GRAbLhfNjGvc9WP87FQd,MEANTIME,,english,1,1.0,1
11012,GRAbLhfNjGvc9WP87FQd/MEANTIME//italian,GRAbLhfNjGvc9WP87FQd,MEANTIME,,italian,1,1.0,1
11013,GRAbLhfNjGvc9WP87FQd/MEANTIME//spanish,GRAbLhfNjGvc9WP87FQd,MEANTIME,,spanish,1,1.0,1
11014,GRAbP98FRPG9gFvzJK4B/MEANTIME//spanish,GRAbP98FRPG9gFvzJK4B,MEANTIME,,spanish,1,1.0,1
11015,GRAbQwvWNqdYMBU5FjnJ/MEANTIME//dutch,GRAbQwvWNqdYMBU5FjnJ,MEANTIME,,dutch,1,1.0,1
11016,GRAbVhAHPQMiLBZvXteT/MEANTIME//english,GRAbVhAHPQMiLBZvXteT,MEANTIME,,english,1,1.0,1
11017,GRAbVhAHPQMiLBZvXteT/MEANTIME//italian,GRAbVhAHPQMiLBZvXteT,MEANTIME,,italian,1,1.0,1
11018,GRAbVhAHPQMiLBZvXteT/MEANTIME//spanish,GRAbVhAHPQMiLBZvXteT,MEANTIME,,spanish,1,1.0,1
11019,GRAbXQNmYeXpkqHhSVEd/MEANTIME//spanish,GRAbXQNmYeXpkqHhSVEd,MEANTIME,,spanish,1,1.0,1
11020,GRAba2PWNVNNkUdLC5nf/MEANTIME//english,GRAba2PWNVNNkUdLC5nf,MEANTIME,,english,1,1.0,1
11021,GRAba2PWNVNNkUdLC5nf/MEANTIME//italian,GRAba2PWNVNNkUdLC5nf,MEANTIME,,italian,1,1.0,1
11022,GRAba2PWNVNNkUdLC5nf/MEANTIME//spanish,GRAba2PWNVNNkUdLC5nf,MEANTIME,,spanish,1,1.0,1
11023,GRAbewdXFv2gbs6vxR6k/MEANTIME//dutch,GRAbewdXFv2gbs6vxR6k,MEANTIME,,dutch,1,1.0,1
11024,GRAbgHLuSCUYckKpDAsb/MEANTIME//dutch,GRAbgHLuSCUYckKpDAsb,MEANTIME,,dutch,1,1.0,1
11025,GRAbhhLcoeoZsvDpVVud/MEANTIME//english,GRAbhhLcoeoZsvDpVVud,MEANTIME,,english,1,1.0,1
11026,GRAbhhLcoeoZsvDpVVud/MEANTIME//italian,GRAbhhLcoeoZsvDpVVud,MEANTIME,,italian,1,1.0,1
11027,GRAbhhLcoeoZsvDpVVud/MEANTIME//spanish,GRAbhhLcoeoZsvDpVVud,MEANTIME,,spanish,1,1.0,1
11028,GRAbisezD8JPPDvV42g6/MEANTIME//english,GRAbisezD8JPPDvV42g6,MEANTIME,,english,1,1.0,1
11029,GRAbisezD8JPPDvV42g6/MEANTIME//italian,GRAbisezD8JPPDvV42g6,MEANTIME,,italian,1,1.0,1
11030,GRAbisezD8JPPDvV42g6/MEANTIME//spanish,GRAbisezD8JPPDvV42g6,MEANTIME,,spanish,1,1.0,1
11031,GRAbkS6dR7kCKk8C5xDW/MEANTIME//dutch,GRAbkS6dR7kCKk8C5xDW,MEANTIME,,dutch,1,1.0,1
11032,GRAbsNvrc44JnzWQJeZH/MEANTIME//spanish,GRAbsNvrc44JnzWQJeZH,MEANTIME,,spanish,1,1.0,1
11033,GRAbsqPjwTzmYLCW54pX/MEANTIME//spanish,GRAbsqPjwTzmYLCW54pX,MEANTIME,,spanish,1,1.0,1
11034,GRAbwmGFzuBa9hutdUnU/MEANTIME//spanish,GRAbwmGFzuBa9hutdUnU,MEANTIME,,spanish,1,1.0,1
11035,GRAc2Sgu75dsEF3fMR7V/MEANTIME//english,GRAc2Sgu75dsEF3fMR7V,MEANTIME,,english,1,1.0,1
11036,GRAc2Sgu75dsEF3fMR7V/MEANTIME//italian,GRAc2Sgu75dsEF3fMR7V,MEANTIME,,italian,1,1.0,1
11037,GRAc2Sgu75dsEF3fMR7V/MEANTIME//spanish,GRAc2Sgu75dsEF3fMR7V,MEANTIME,,spanish,1,1.0,1
11038,GRAcHfuo8g3uSuDbPBDQ/MEANTIME//spanish,GRAcHfuo8g3uSuDbPBDQ,MEANTIME,,spanish,1,1.0,1
11039,GRAcKGYcVZQAxfSQNri2/MEANTIME//english,GRAcKGYcVZQAxfSQNri2,MEANTIME,,english,1,1.0,1
11040,GRAcKGYcVZQAxfSQNri2/MEANTIME//italian,GRAcKGYcVZQAxfSQNri2,MEANTIME,,italian,1,1.0,1
11041,GRAcKGYcVZQAxfSQNri2/MEANTIME//spanish,GRAcKGYcVZQAxfSQNri2,MEANTIME,,spanish,1,1.0,1
11042,GRAcPJMPyLfb82LppZqB/MEANTIME//dutch,GRAcPJMPyLfb82LppZqB,MEANTIME,,dutch,1,1.0,1
11043,GRAcVdp5wqqkMMUhshaB/MEANTIME//english,GRAcVdp5wqqkMMUhshaB,MEANTIME,,english,1,1.0,1
11044,GRAcVdp5wqqkMMUhshaB/MEANTIME//italian,GRAcVdp5wqqkMMUhshaB,MEANTIME,,italian,1,1.0,1
11045,GRAcVdp5wqqkMMUhshaB/MEANTIME//spanish,GRAcVdp5wqqkMMUhshaB,MEANTIME,,spanish,1,1.0,1
11046,GRAcZR2rFX3dbvQp4637/MEANTIME//dutch,GRAcZR2rFX3dbvQp4637,MEANTIME,,dutch,1,1.0,1
11047,GRAcrW3D6sfCPC2DoUtX/MEANTIME//english,GRAcrW3D6sfCPC2DoUtX,MEANTIME,,english,5,0.8,3
11048,GRAcrW3D6sfCPC2DoUtX/MEANTIME//italian,GRAcrW3D6sfCPC2DoUtX,MEANTIME,,italian,4,4.0,3
11049,GRAcrW3D6sfCPC2DoUtX/MEANTIME//spanish,GRAcrW3D6sfCPC2DoUtX,MEANTIME,,spanish,2,2.0,2
11050,GRActfkj6G343ateHuvU/MEANTIME//english,GRActfkj6G343ateHuvU,MEANTIME,,english,1,1.0,1
11051,GRActfkj6G343ateHuvU/MEANTIME//spanish,GRActfkj6G343ateHuvU,MEANTIME,,spanish,1,1.0,1
11052,GRActiCg9dXVvAk8Q2hG/MEANTIME//italian,GRActiCg9dXVvAk8Q2hG,MEANTIME,,italian,1,1.0,1
11053,GRAd3p4mHsb2d6sjeoDS/MEANTIME//english,GRAd3p4mHsb2d6sjeoDS,MEANTIME,,english,1,1.0,1
11054,GRAd3p4mHsb2d6sjeoDS/MEANTIME//italian,GRAd3p4mHsb2d6sjeoDS,MEANTIME,,italian,1,1.0,1
11055,GRAd3p4mHsb2d6sjeoDS/MEANTIME//spanish,GRAd3p4mHsb2d6sjeoDS,MEANTIME,,spanish,1,1.0,1
11056,GRAdGhS5weJHbZtoc8sx/MEANTIME//italian,GRAdGhS5weJHbZtoc8sx,MEANTIME,,italian,1,1.0,1
11057,GRAdHvjz9NHadsjkPRwU/MEANTIME//italian,GRAdHvjz9NHadsjkPRwU,MEANTIME,,italian,1,1.0,1
11058,GRAdcft7ami344acJrsr/MEANTIME//english,GRAdcft7ami344acJrsr,MEANTIME,,english,1,1.0,1
11059,GRAdcft7ami344acJrsr/MEANTIME//italian,GRAdcft7ami344acJrsr,MEANTIME,,italian,1,1.0,1
11060,GRAdcft7ami344acJrsr/MEANTIME//spanish,GRAdcft7ami344acJrsr,MEANTIME,,spanish,1,1.0,1
11061,GRAdd3CjmroBY7hZpHig/MEANTIME//dutch,GRAdd3CjmroBY7hZpHig,MEANTIME,,dutch,1,1.0,1
11062,GRAdfbo2XQJs4mCzWWbw/MEANTIME//spanish,GRAdfbo2XQJs4mCzWWbw,MEANTIME,,spanish,1,1.0,1
11063,GRAdhRWsjjQzabComgce/MEANTIME//italian,GRAdhRWsjjQzabComgce,MEANTIME,,italian,1,1.0,1
11064,GRAdkjxPL3AAT8Na8bSD/MEANTIME//english,GRAdkjxPL3AAT8Na8bSD,MEANTIME,,english,1,1.0,1
11065,GRAdkjxPL3AAT8Na8bSD/MEANTIME//spanish,GRAdkjxPL3AAT8Na8bSD,MEANTIME,,spanish,1,1.0,1
11066,GRAdkqByQAK5ftjHzSpC/MEANTIME//spanish,GRAdkqByQAK5ftjHzSpC,MEANTIME,,spanish,1,1.0,1
11067,GRAdo7W8zAQSuFtV8WW8/MEANTIME//italian,GRAdo7W8zAQSuFtV8WW8,MEANTIME,,italian,1,1.0,1
11068,GRAe3PugxuzKwXWEBQjC/MEANTIME//italian,GRAe3PugxuzKwXWEBQjC,MEANTIME,,italian,1,1.0,1
11069,GRAe7pF5ewHQsQpJCf4P/MEANTIME//english,GRAe7pF5ewHQsQpJCf4P,MEANTIME,,english,1,1.0,1
11070,GRAe7pF5ewHQsQpJCf4P/MEANTIME//italian,GRAe7pF5ewHQsQpJCf4P,MEANTIME,,italian,1,1.0,1
11071,GRAe7pF5ewHQsQpJCf4P/MEANTIME//spanish,GRAe7pF5ewHQsQpJCf4P,MEANTIME,,spanish,1,1.0,1
11072,GRAeJY4PZTQWCkYqzGhq/MEANTIME//dutch,GRAeJY4PZTQWCkYqzGhq,MEANTIME,,dutch,1,1.0,1
11073,GRAeLxZ7Zod2ogV8dHnC/MEANTIME//english,GRAeLxZ7Zod2ogV8dHnC,MEANTIME,,english,2,0.0,1
11074,GRAeLxZ7Zod2ogV8dHnC/MEANTIME//italian,GRAeLxZ7Zod2ogV8dHnC,MEANTIME,,italian,1,1.0,1
11075,GRAeLxZ7Zod2ogV8dHnC/MEANTIME//spanish,GRAeLxZ7Zod2ogV8dHnC,MEANTIME,,spanish,1,1.0,1
11076,GRAeN3vSTKFVSQrx2Tqs/MEANTIME//italian,GRAeN3vSTKFVSQrx2Tqs,MEANTIME,,italian,1,1.0,1
11077,GRAeUyZqNWt2dM3yVRvv/MEANTIME//dutch,GRAeUyZqNWt2dM3yVRvv,MEANTIME,,dutch,2,0.25,1
11078,GRAea7ofqsPLPZrVbNmF/MEANTIME//dutch,GRAea7ofqsPLPZrVbNmF,MEANTIME,,dutch,1,1.0,1
11079,GRAea7ofqsPLPZrVbNmF/MEANTIME//english,GRAea7ofqsPLPZrVbNmF,MEANTIME,,english,1,1.0,1
11080,GRAea7ofqsPLPZrVbNmF/MEANTIME//italian,GRAea7ofqsPLPZrVbNmF,MEANTIME,,italian,1,1.0,1
11081,GRAeiARoRpEkhmX7WQvW/MEANTIME//dutch,GRAeiARoRpEkhmX7WQvW,MEANTIME,,dutch,1,1.0,1
11082,GRAeiARoRpEkhmX7WQvW/MEANTIME//english,GRAeiARoRpEkhmX7WQvW,MEANTIME,,english,1,1.0,1
11083,GRAeiARoRpEkhmX7WQvW/MEANTIME//italian,GRAeiARoRpEkhmX7WQvW,MEANTIME,,italian,1,1.0,1
11084,GRAeiARoRpEkhmX7WQvW/MEANTIME//spanish,GRAeiARoRpEkhmX7WQvW,MEANTIME,,spanish,1,1.0,1
11085,GRAeuGJ2KjGiABcTvgea/MEANTIME//english,GRAeuGJ2KjGiABcTvgea,MEANTIME,,english,2,2.0,1
11086,GRAeuGJ2KjGiABcTvgea/MEANTIME//italian,GRAeuGJ2KjGiABcTvgea,MEANTIME,,italian,2,2.0,2
11087,GRAeuGJ2KjGiABcTvgea/MEANTIME//spanish,GRAeuGJ2KjGiABcTvgea,MEANTIME,,spanish,2,2.0,1
11088,GRAfAAKYKc7pasG3h9vX/MEANTIME//english,GRAfAAKYKc7pasG3h9vX,MEANTIME,,english,1,1.0,1
11089,GRAfAAKYKc7pasG3h9vX/MEANTIME//italian,GRAfAAKYKc7pasG3h9vX,MEANTIME,,italian,1,1.0,1
11090,GRAfAAKYKc7pasG3h9vX/MEANTIME//spanish,GRAfAAKYKc7pasG3h9vX,MEANTIME,,spanish,1,1.0,1
11091,GRAfAaHBwLYHxhfPwTpg/MEANTIME//italian,GRAfAaHBwLYHxhfPwTpg,MEANTIME,,italian,1,1.0,1
11092,GRAfCRPYSeLQoAZuGGkM/MEANTIME//english,GRAfCRPYSeLQoAZuGGkM,MEANTIME,,english,1,1.0,1
11093,GRAfCRPYSeLQoAZuGGkM/MEANTIME//spanish,GRAfCRPYSeLQoAZuGGkM,MEANTIME,,spanish,1,1.0,1
11094,GRAfDCkRKsuaH6hcp7KS/MEANTIME//english,GRAfDCkRKsuaH6hcp7KS,MEANTIME,,english,1,1.0,1
11095,GRAfDCkRKsuaH6hcp7KS/MEANTIME//italian,GRAfDCkRKsuaH6hcp7KS,MEANTIME,,italian,1,1.0,1
11096,GRAfDCkRKsuaH6hcp7KS/MEANTIME//spanish,GRAfDCkRKsuaH6hcp7KS,MEANTIME,,spanish,1,1.0,1
11097,GRAfE7F7MHGc27TqkhbM/MEANTIME//spanish,GRAfE7F7MHGc27TqkhbM,MEANTIME,,spanish,1,1.0,1
11098,GRAfKpYTiGeGA93zf2Gy/MEANTIME//dutch,GRAfKpYTiGeGA93zf2Gy,MEANTIME,,dutch,1,1.0,1
11099,GRAfNxKeW4ggzLWC8iM8/MEANTIME//dutch,GRAfNxKeW4ggzLWC8iM8,MEANTIME,,dutch,1,1.0,1
11100,GRAfPWwjtwzvu6NfQCX6/MEANTIME//english,GRAfPWwjtwzvu6NfQCX6,MEANTIME,,english,1,1.0,1
11101,GRAfPWwjtwzvu6NfQCX6/MEANTIME//italian,GRAfPWwjtwzvu6NfQCX6,MEANTIME,,italian,1,1.0,1
11102,GRAfPWwjtwzvu6NfQCX6/MEANTIME//spanish,GRAfPWwjtwzvu6NfQCX6,MEANTIME,,spanish,1,1.0,1
11103,GRAfRSovAtZQ7nJGNvwe/MEANTIME//english,GRAfRSovAtZQ7nJGNvwe,MEANTIME,,english,1,1.0,1
11104,GRAfRSovAtZQ7nJGNvwe/MEANTIME//italian,GRAfRSovAtZQ7nJGNvwe,MEANTIME,,italian,1,1.0,1
11105,GRAfRSovAtZQ7nJGNvwe/MEANTIME//spanish,GRAfRSovAtZQ7nJGNvwe,MEANTIME,,spanish,1,1.0,1
11106,GRAfVJepv6irLEghNKAy/MEANTIME//dutch,GRAfVJepv6irLEghNKAy,MEANTIME,,dutch,1,1.0,1
11107,GRAfZy6khcsdLHugkaBB/MEANTIME//dutch,GRAfZy6khcsdLHugkaBB,MEANTIME,,dutch,1,1.0,1
11108,GRAfcbF7LGYBwMLk6tAK/MEANTIME//italian,GRAfcbF7LGYBwMLk6tAK,MEANTIME,,italian,1,1.0,1
11109,GRAfghZdPGzLKhsAcd2Z/MEANTIME//italian,GRAfghZdPGzLKhsAcd2Z,MEANTIME,,italian,1,1.0,1
11110,GRAfnhYakNWeRBEqsZhQ/MEANTIME//italian,GRAfnhYakNWeRBEqsZhQ,MEANTIME,,italian,1,1.0,1
11111,GRAgBLvKn8puT7MMPNqQ/MEANTIME//english,GRAgBLvKn8puT7MMPNqQ,MEANTIME,,english,2,0.5,2
11112,GRAgBLvKn8puT7MMPNqQ/MEANTIME//italian,GRAgBLvKn8puT7MMPNqQ,MEANTIME,,italian,2,2.0,2
11113,GRAgBLvKn8puT7MMPNqQ/MEANTIME//spanish,GRAgBLvKn8puT7MMPNqQ,MEANTIME,,spanish,2,2.0,2
11114,GRAgELgtYvTyVueQX8un/MEANTIME//english,GRAgELgtYvTyVueQX8un,MEANTIME,,english,2,0.25,1
11115,GRAgELgtYvTyVueQX8un/MEANTIME//italian,GRAgELgtYvTyVueQX8un,MEANTIME,,italian,4,1.875,2
11116,GRAgELgtYvTyVueQX8un/MEANTIME//spanish,GRAgELgtYvTyVueQX8un,MEANTIME,,spanish,3,3.0,1
11117,GRAgFrpWfkCZ6ZT3yKeC/MEANTIME//dutch,GRAgFrpWfkCZ6ZT3yKeC,MEANTIME,,dutch,1,1.0,1
11118,GRAgGSN4xDRoz6xBmkM6/MEANTIME//dutch,GRAgGSN4xDRoz6xBmkM6,MEANTIME,,dutch,1,1.0,1
11119,GRAgMb9yejSEyHHwgoX9/MEANTIME//english,GRAgMb9yejSEyHHwgoX9,MEANTIME,,english,1,1.0,1
11120,GRAgMb9yejSEyHHwgoX9/MEANTIME//italian,GRAgMb9yejSEyHHwgoX9,MEANTIME,,italian,1,1.0,1
11121,GRAgMb9yejSEyHHwgoX9/MEANTIME//spanish,GRAgMb9yejSEyHHwgoX9,MEANTIME,,spanish,2,2.0,2
11122,GRAgN5WKd7hi2QsDGR39/MEANTIME//dutch,GRAgN5WKd7hi2QsDGR39,MEANTIME,,dutch,1,1.0,1
11123,GRAgRLiRh9YeCKxRhVAR/MEANTIME//dutch,GRAgRLiRh9YeCKxRhVAR,MEANTIME,,dutch,2,0.5,2
11124,GRAgSUy5q6XkXk6PPWbq/MEANTIME//english,GRAgSUy5q6XkXk6PPWbq,MEANTIME,,english,1,1.0,1
11125,GRAgSUy5q6XkXk6PPWbq/MEANTIME//italian,GRAgSUy5q6XkXk6PPWbq,MEANTIME,,italian,1,1.0,1
11126,GRAgSUy5q6XkXk6PPWbq/MEANTIME//spanish,GRAgSUy5q6XkXk6PPWbq,MEANTIME,,spanish,1,1.0,1
11127,GRAgT9QqovkDSMoahAbD/MEANTIME//italian,GRAgT9QqovkDSMoahAbD,MEANTIME,,italian,1,1.0,1
11128,GRAgVnz47csuiPByHcyz/MEANTIME//english,GRAgVnz47csuiPByHcyz,MEANTIME,,english,1,1.0,1
11129,GRAgVnz47csuiPByHcyz/MEANTIME//spanish,GRAgVnz47csuiPByHcyz,MEANTIME,,spanish,1,1.0,1
11130,GRAgX8CrJTLahpKQgKSC/MEANTIME//english,GRAgX8CrJTLahpKQgKSC,MEANTIME,,english,1,1.0,1
11131,GRAgX8CrJTLahpKQgKSC/MEANTIME//italian,GRAgX8CrJTLahpKQgKSC,MEANTIME,,italian,1,1.0,1
11132,GRAgX8CrJTLahpKQgKSC/MEANTIME//spanish,GRAgX8CrJTLahpKQgKSC,MEANTIME,,spanish,1,1.0,1
11133,GRAgc7SRvvEvUMmKJEJ6/MEANTIME//italian,GRAgc7SRvvEvUMmKJEJ6,MEANTIME,,italian,1,1.0,1
11134,GRAghQQsdzr9xQ7AVJiG/MEANTIME//dutch,GRAghQQsdzr9xQ7AVJiG,MEANTIME,,dutch,2,0.0,1
11135,GRAgqpq8e8P5h5dUgW9V/MEANTIME//english,GRAgqpq8e8P5h5dUgW9V,MEANTIME,,english,1,1.0,1
11136,GRAgqpq8e8P5h5dUgW9V/MEANTIME//italian,GRAgqpq8e8P5h5dUgW9V,MEANTIME,,italian,1,1.0,1
11137,GRAgqpq8e8P5h5dUgW9V/MEANTIME//spanish,GRAgqpq8e8P5h5dUgW9V,MEANTIME,,spanish,1,1.0,1
11138,GRAgrEZPVU7atmfdGXBb/MEANTIME//spanish,GRAgrEZPVU7atmfdGXBb,MEANTIME,,spanish,1,1.0,1
11139,GRAgzFtk75SufEaA2Sh5/MEANTIME//dutch,GRAgzFtk75SufEaA2Sh5,MEANTIME,,dutch,2,0.5,2
